Unnamed: 0.1,Unnamed: 0,id,fid,h,a,date,league_id,season,h_goals,a_goals,team_h,team_a,h_xg,a_xg,h_w,h_d,h_l,league,h_shot,a_shot,h_shotOnTarget,a_shotOnTarget,h_deep,a_deep,a_ppda,h_ppda
1626,0,11999,1376175,88,73,2020-07-15 17:00:00,1,2019,2,1,Manchester City,Bournemouth,0.82755,1.66635,0.1546,0.2441,0.6013,EPL,8,14,4,3,8,11,27.8125,4.9
1627,0,12004,1376188,73,74,2020-07-19 13:00:00,1,2019,0,2,Bournemouth,Southampton,0.583117,2.24527,0.0504,0.1363,0.8133,EPL,11,16,3,8,8,10,6.8824,6.4074
1628,0,11646,1375930,92,74,2019-08-10 15:00:00,1,2019,3,0,Burnley,Southampton,0.909241,1.08752,0.266,0.3442,0.3898,EPL,10,11,4,3,0,9,5.5,9.2778
1629,0,11658,1375945,74,87,2019-08-17 15:00:00,1,2019,1,2,Southampton,Liverpool,2.14047,1.52022,0.5327,0.2278,0.2395,EPL,14,15,3,6,1,6,9.4286,12.0
1630,0,11666,1375949,220,74,2019-08-24 15:00:00,1,2019,0,2,Brighton,Southampton,0.997711,2.07795,0.1192,0.2115,0.6693,EPL,12,12,3,4,6,6,10.75,9.1739
1631,0,11673,1375960,74,89,2019-08-31 12:30:00,1,2019,1,1,Southampton,Manchester United,0.769616,1.90356,0.1186,0.2211,0.6603,EPL,10,21,2,8,6,13,13.5714,6.6667
1632,0,11686,1375971,238,74,2019-09-14 14:00:00,1,2019,0,1,Sheffield United,Southampton,1.88034,1.57659,0.4428,0.2527,0.3045,EPL,17,11,4,7,8,7,12.8235,12.5238
1633,0,11704,1376026,82,74,2019-09-28 14:00:00,1,2019,2,1,Tottenham,Southampton,1.19008,1.16256,0.3564,0.3113,0.3323,EPL,9,14,4,6,7,8,5.6486,31.75
1634,0,11718,1376044,74,80,2019-10-06 14:00:00,1,2019,1,4,Southampton,Chelsea,1.27044,2.15201,0.1721,0.2325,0.5954,EPL,10,13,3,7,5,10,11.1053,10.8846
1635,0,11732,1376068,229,74,2019-10-19 15:00:00,1,2019,1,1,Wolverhampton Wanderers,Southampton,0.887495,1.37695,0.2018,0.3345,0.4637,EPL,4,14,1,5,3,5,12.0417,14.6667
1636,0,11740,1375977,74,75,2019-10-25 20:00:00,1,2019,0,9,Southampton,Leicester,0.457334,4.38046,0.0032,0.0132,0.9836,EPL,6,25,3,15,1,9,3.1892,17.0476
1637,0,11749,1375987,88,74,2019-11-02 15:00:00,1,2019,2,1,Manchester City,Southampton,3.36132,0.893889,0.9119,0.074,0.0141,EPL,26,3,4,3,31,2,17.75,3.1923
1638,0,11763,1376015,83,74,2019-11-23 15:00:00,1,2019,2,2,Arsenal,Southampton,1.60823,2.60312,0.1668,0.2108,0.6224,EPL,12,21,5,6,3,10,7.3429,6.0
1639,0,11778,1376049,74,90,2019-11-30 17:30:00,1,2019,2,1,Southampton,Watford,1.9671,0.504005,0.826,0.1455,0.0285,EPL,11,6,6,3,8,5,14.2,7.5556
1640,0,11790,1376069,74,79,2019-12-04 19:30:00,1,2019,2,1,Southampton,Norwich,2.00232,0.896647,0.6864,0.2089,0.1047,EPL,14,10,5,3,9,3,13.8333,9.3056
1641,0,11798,1376287,86,74,2019-12-08 14:00:00,1,2019,2,1,Newcastle United,Southampton,1.10449,1.89255,0.1687,0.2549,0.5764,EPL,12,19,6,4,3,6,4.8667,13.8
1642,0,11811,1376301,74,81,2019-12-14 17:30:00,1,2019,0,1,Southampton,West Ham,0.805884,0.90324,0.311,0.3452,0.3438,EPL,11,11,2,4,7,8,11.95,7.7222
1643,0,11825,1376274,80,74,2019-12-26 15:00:00,1,2019,0,2,Chelsea,Southampton,0.859973,0.981321,0.2827,0.3415,0.3758,EPL,10,5,3,3,10,2,12.5357,5.1111
1644,0,11840,1376098,74,78,2019-12-28 15:00:00,1,2019,1,1,Southampton,Crystal Palace,1.47937,0.137837,0.7755,0.1989,0.0256,EPL,14,5,5,2,4,2,19.3571,5.4118
1645,0,11851,1376138,74,82,2020-01-01 15:00:00,1,2019,1,0,Southampton,Tottenham,1.51192,1.078,0.4731,0.2856,0.2413,EPL,12,11,3,5,4,4,6.4348,6.375
1646,0,11861,1376104,75,74,2020-01-11 15:00:00,1,2019,1,2,Leicester,Southampton,0.780114,2.40601,0.0603,0.151,0.7887,EPL,5,16,5,10,2,3,7.7273,12.0
1647,0,11870,1376150,74,229,2020-01-18 15:00:00,1,2019,2,3,Southampton,Wolverhampton Wanderers,0.786974,2.1772,0.0779,0.1631,0.759,EPL,11,8,5,4,2,5,15.3077,5.1944
1648,0,11882,1376113,78,74,2020-01-21 19:30:00,1,2019,0,2,Crystal Palace,Southampton,0.674589,1.1306,0.1976,0.3236,0.4788,EPL,6,15,0,6,9,8,4.5,7.8333
1649,0,11887,1376133,87,74,2020-02-01 15:00:00,1,2019,4,0,Liverpool,Southampton,3.7195,0.716298,0.9565,0.035,0.0085,EPL,16,17,9,4,8,7,12.7391,6.2273
1650,0,11901,1376107,74,92,2020-02-15 12:30:00,1,2019,1,2,Southampton,Burnley,0.694025,0.892699,0.2518,0.3497,0.3985,EPL,10,9,2,6,6,2,9.92,7.4444
1651,0,11922,1376223,81,74,2020-02-29 15:00:00,1,2019,3,1,West Ham,Southampton,2.78682,0.868573,0.8335,0.1123,0.0542,EPL,14,10,7,2,5,7,4.5455,14.5789
1652,0,11930,1376249,74,86,2020-03-07 15:00:00,1,2019,0,1,Southampton,Newcastle United,0.348871,3.06384,0.0066,0.0362,0.9572,EPL,6,14,3,7,4,4,5.0,12.5238
1653,0,11937,1376216,79,74,2020-06-19 17:00:00,1,2019,0,3,Norwich,Southampton,0.654932,1.87099,0.1121,0.2043,0.6836,EPL,9,22,1,9,2,8,5.6111,7.9333
1654,0,11952,1376245,74,83,2020-06-25 17:00:00,1,2019,0,2,Southampton,Arsenal,0.738305,2.18595,0.0711,0.1582,0.7707,EPL,12,10,3,5,6,6,9.0833,7.8667
1655,0,11961,1376252,90,74,2020-06-28 15:30:00,1,2019,1,3,Watford,Southampton,0.365347,1.3364,0.087,0.2589,0.6541,EPL,8,11,0,7,6,5,9.2381,9.0
1656,0,11970,1376262,74,88,2020-07-05 18:00:00,1,2019,1,0,Southampton,Manchester City,0.628765,3.39575,0.017,0.0606,0.9224,EPL,8,26,4,6,2,23,6.8095,15.2143
1657,0,11987,1376195,89,74,2020-07-13 19:00:00,1,2019,2,2,Manchester United,Southampton,1.5033,1.8051,0.2591,0.3093,0.4316,EPL,8,9,4,5,9,9,8.8333,13.5789
1658,0,12002,1376181,74,220,2020-07-16 19:15:00,1,2019,1,1,Southampton,Brighton,2.33745,0.67264,0.7883,0.1493,0.0624,EPL,21,10,6,2,11,8,19.7333,5.4762
1659,0,12015,1376180,74,238,2020-07-26 15:00:00,1,2019,3,1,Southampton,Sheffield United,1.64306,1.41051,0.4064,0.2985,0.2951,EPL,13,5,4,3,10,1,17.6087,6.8
1660,0,11651,1375932,75,229,2019-08-11 14:00:00,1,2019,0,0,Leicester,Wolverhampton Wanderers,0.543759,0.812949,0.2174,0.3819,0.4007,EPL,16,8,1,2,7,3,18.6667,6.4348
1661,0,11661,1375940,80,75,2019-08-18 16:30:00,1,2019,1,1,Chelsea,Leicester,1.22629,0.947941,0.4391,0.3008,0.2601,EPL,14,12,5,3,4,5,6.2973,10.5769
1662,0,11665,1375972,238,75,2019-08-24 15:00:00,1,2019,1,2,Sheffield United,Leicester,0.654318,0.704879,0.2916,0.4017,0.3067,EPL,8,10,3,2,4,9,8.9412,11.3913
1663,0,11684,1375967,89,75,2019-09-14 14:00:00,1,2019,1,0,Manchester United,Leicester,1.10019,0.459141,0.5865,0.3062,0.1073,EPL,10,9,5,3,4,4,4.7714,9.72
1664,0,11694,1376000,75,82,2019-09-21 11:30:00,1,2019,2,1,Leicester,Tottenham,1.28752,1.33735,0.3433,0.2798,0.3769,EPL,16,11,7,4,7,9,5.6176,10.6364
1665,0,11710,1376020,75,86,2019-09-29 15:30:00,1,2019,5,0,Leicester,Newcastle United,1.82438,0.054134,0.8912,0.1032,0.0056,EPL,13,3,5,0,13,1,35.7273,5.5588
1666,0,11715,1376036,87,75,2019-10-05 15:00:00,1,2019,2,1,Liverpool,Leicester,3.74867,0.0982107,0.9902,0.009,0.0008,EPL,18,2,8,1,12,4,9.25,7.7813
1667,0,11728,1376060,75,92,2019-10-19 15:00:00,1,2019,2,1,Leicester,Burnley,0.8291,1.79569,0.1307,0.2209,0.6484,EPL,19,13,3,4,6,3,15.2,7.6
1668,0,11747,1375984,78,75,2019-11-03 14:00:00,1,2019,0,2,Crystal Palace,Leicester,0.44291,0.981167,0.155,0.3517,0.4933,EPL,12,14,3,5,5,5,6.4138,17.8
1669,0,11762,1375999,75,83,2019-11-09 17:30:00,1,2019,2,0,Leicester,Arsenal,1.37055,0.961339,0.4439,0.3099,0.2462,EPL,19,8,7,1,14,10,17.1429,8.0882
1670,0,11766,1376021,220,75,2019-11-23 15:00:00,1,2019,0,2,Brighton,Leicester,0.784706,3.50917,0.017,0.0549,0.9281,EPL,7,19,0,9,8,9,27.0,16.4667
1671,0,11785,1376059,75,90,2019-12-04 19:30:00,1,2019,2,0,Leicester,Watford,2.28735,0.199733,0.9199,0.0706,0.0095,EPL,12,4,6,1,9,4,13.5417,7.1905
1672,0,11807,1376296,75,79,2019-12-14 15:00:00,1,2019,1,1,Leicester,Norwich,1.06421,1.16408,0.3044,0.3038,0.3918,EPL,18,10,5,3,5,7,11.5,7.0333
1673,0,11817,1376266,88,75,2019-12-21 17:30:00,1,2019,3,1,Manchester City,Leicester,3.59139,1.01388,0.9032,0.0714,0.0254,EPL,23,5,12,2,17,0,32.9167,8.625
1674,0,11828,1376277,75,87,2019-12-26 20:00:00,1,2019,0,4,Leicester,Liverpool,0.120994,3.76973,0.0003,0.0086,0.9911,EPL,3,15,0,6,3,6,11.4348,20.4706
1675,0,11842,1376106,81,75,2019-12-28 17:30:00,1,2019,1,2,West Ham,Leicester,0.782104,2.62349,0.0516,0.1144,0.834,EPL,14,13,4,8,7,8,7.5909,8.9412
1676,0,11849,1376130,86,75,2020-01-01 15:00:00,1,2019,0,3,Newcastle United,Leicester,0.780118,2.43642,0.0438,0.1446,0.8116,EPL,5,17,2,10,2,16,3.5882,39.9231
1677,0,11866,1376132,92,75,2020-01-19 14:00:00,1,2019,2,1,Burnley,Leicester,1.50886,2.33415,0.1548,0.2598,0.5854,EPL,8,18,5,8,3,14,9.8261,9.72
1678,0,11876,1376089,75,81,2020-01-22 19:30:00,1,2019,4,1,Leicester,West Ham,2.91302,1.16254,0.829,0.1353,0.0357,EPL,19,6,8,2,18,2,15.8,5.9545
1679,0,11886,1376129,75,80,2020-02-01 12:30:00,1,2019,2,2,Leicester,Chelsea,1.65956,0.806995,0.5887,0.2617,0.1496,EPL,14,7,4,3,5,8,14.6316,7.8485
1680,0,11902,1376111,229,75,2020-02-14 20:00:00,1,2019,0,0,Wolverhampton Wanderers,Leicester,1.14491,0.527366,0.5283,0.311,0.1607,EPL,15,9,3,3,6,3,6.5,15.3889
1681,0,11904,1376131,75,88,2020-02-22 17:30:00,1,2019,0,1,Leicester,Manchester City,0.723269,2.42749,0.054,0.1328,0.8132,EPL,10,18,3,7,3,12,6.0667,23.125
1682,0,11919,1376217,79,75,2020-02-28 20:00:00,1,2019,1,0,Norwich,Leicester,0.591716,1.42581,0.1394,0.2704,0.5902,EPL,11,19,6,4,5,10,7.5217,8.1786
1683,0,11935,1376220,90,75,2020-06-20 11:30:00,1,2019,1,1,Watford,Leicester,1.00765,1.05245,0.3263,0.3235,0.3502,EPL,8,15,4,2,5,3,3.8,13.381
1684,0,11945,1376230,75,220,2020-06-23 17:00:00,1,2019,0,0,Leicester,Brighton,0.505486,1.10227,0.12,0.3138,0.5662,EPL,11,9,2,1,8,1,14.913,7.5
1685,0,11965,1376257,75,78,2020-07-04 14:00:00,1,2019,3,0,Leicester,Crystal Palace,2.20683,0.507537,0.808,0.1429,0.0491,EPL,15,7,4,1,6,2,15.6842,8.4063
1686,0,11973,1376158,83,75,2020-07-07 19:15:00,1,2019,1,1,Arsenal,Leicester,1.29023,1.00238,0.4342,0.308,0.2578,EPL,11,13,7,5,8,5,8.0,17.1111
1687,0,11998,1376172,75,238,2020-07-16 17:00:00,1,2019,2,0,Leicester,Sheffield United,3.05752,0.660214,0.9014,0.0746,0.024,EPL,15,5,7,1,6,1,10.1739,9.25
1688,0,12010,1376200,82,75,2020-07-19 15:00:00,1,2019,3,0,Tottenham,Leicester,0.766922,1.20085,0.227,0.3092,0.4638,EPL,7,24,3,6,2,6,6.5385,21.1667
1689,0,12018,1376171,75,89,2020-07-26 15:00:00,1,2019,0,2,Leicester,Manchester United,0.754668,1.41019,0.153,0.281,0.566,EPL,14,7,3,3,2,9,8.0323,9.8571
1690,0,11660,1375944,238,78,2019-08-18 14:00:00,1,2019,1,0,Sheffield United,Crystal Palace,1.84778,0.241912,0.8326,0.1408,0.0266,EPL,15,6,3,4,2,5,11.6,11.12
1691,0,11669,1375968,89,78,2019-08-24 15:00:00,1,2019,1,2,Manchester United,Crystal Palace,2.23561,0.676993,0.7755,0.1616,0.0629,EPL,22,5,3,3,7,2,15.2778,6.8571
1692,0,11687,1375973,82,78,2019-09-14 14:00:00,1,2019,4,0,Tottenham,Crystal Palace,1.04944,0.577323,0.4879,0.3328,0.1793,EPL,13,11,5,6,8,5,17.0833,6.5455
1693,0,11697,1375996,78,229,2019-09-22 13:00:00,1,2019,1,1,Crystal Palace,Wolverhampton Wanderers,0.984777,1.75572,0.1739,0.2419,0.5842,EPL,13,13,4,4,6,5,12.5238,13.9474
1694,0,11709,1376016,78,79,2019-09-28 14:00:00,1,2019,2,0,Crystal Palace,Norwich,1.80497,0.712129,0.6775,0.2208,0.1017,EPL,15,10,3,3,11,10,9.1111,12.7826
1695,0,11720,1376048,81,78,2019-10-05 17:30:00,1,2019,1,2,West Ham,Crystal Palace,1.23577,2.0682,0.1412,0.2336,0.6252,EPL,9,7,4,4,7,7,20.0714,14.7895
1696,0,11726,1376056,78,88,2019-10-19 17:30:00,1,2019,0,2,Crystal Palace,Manchester City,0.616864,4.02104,0.007,0.0293,0.9637,EPL,7,21,2,10,5,21,6.7368,18.5789
1697,0,11733,1376070,83,78,2019-10-27 16:30:00,1,2019,2,2,Arsenal,Crystal Palace,1.54014,1.77892,0.2675,0.2977,0.4348,EPL,15,10,6,4,8,1,26.3,7.6667
1698,0,11754,1375997,80,78,2019-11-09 12:30:00,1,2019,2,0,Chelsea,Crystal Palace,3.28903,0.479488,0.9423,0.0481,0.0096,EPL,23,3,5,1,11,3,13.913,7.75
1699,0,11767,1376023,78,87,2019-11-23 15:00:00,1,2019,1,2,Crystal Palace,Liverpool,1.02306,1.64291,0.1967,0.2659,0.5374,EPL,16,12,6,4,8,11,10.1111,21.9231
1700,0,11773,1376035,92,78,2019-11-30 15:00:00,1,2019,0,2,Burnley,Crystal Palace,1.8509,0.936732,0.617,0.2446,0.1384,EPL,15,7,4,2,5,6,7.2917,8.375
1701,0,11801,1376290,90,78,2019-12-07 15:00:00,1,2019,0,0,Watford,Crystal Palace,1.57132,0.210746,0.7994,0.1733,0.0273,EPL,13,3,3,0,7,2,9.05,10.5
1702,0,11806,1376295,78,220,2019-12-16 19:45:00,1,2019,1,1,Crystal Palace,Brighton,0.484859,2.48355,0.0214,0.081,0.8976,EPL,11,15,4,10,5,11,5.25,19.3125
1703,0,11818,1376267,86,78,2019-12-21 15:00:00,1,2019,1,0,Newcastle United,Crystal Palace,0.714368,0.985368,0.2554,0.3549,0.3897,EPL,8,16,3,4,6,14,8.6522,12.5
1704,0,11826,1376275,78,81,2019-12-26 15:00:00,1,2019,2,1,Crystal Palace,West Ham,2.14195,0.796338,0.7301,0.1812,0.0887,EPL,13,10,4,2,12,8,9.9091,9.9412
1705,0,11850,1376134,79,78,2020-01-01 17:30:00,1,2019,1,1,Norwich,Crystal Palace,1.66454,1.29896,0.4478,0.2915,0.2607,EPL,15,12,4,3,7,7,8.0,11.2727
1706,0,11859,1376096,78,83,2020-01-11 12:30:00,1,2019,1,1,Crystal Palace,Arsenal,0.317862,1.43924,0.0317,0.1698,0.7985,EPL,6,7,3,4,5,8,5.6875,8.8182
1707,0,11864,1376140,88,78,2020-01-18 15:00:00,1,2019,2,2,Manchester City,Crystal Palace,2.47314,0.586716,0.83,0.1309,0.0391,EPL,25,5,6,3,23,2,29.5,4.9231
1708,0,11885,1376125,78,238,2020-02-01 15:00:00,1,2019,0,1,Crystal Palace,Sheffield United,0.970063,0.860755,0.3565,0.3416,0.3019,EPL,13,10,3,3,6,4,10.3103,11.0
1709,0,11905,1376127,78,86,2020-02-22 15:00:00,1,2019,1,0,Crystal Palace,Newcastle United,1.75552,0.164495,0.8231,0.1531,0.0238,EPL,18,8,9,2,8,2,9.65,6.878
1710,0,11915,1376209,220,78,2020-02-29 12:30:00,1,2019,0,1,Brighton,Crystal Palace,1.78712,2.17159,0.2966,0.2252,0.4782,EPL,23,12,8,3,8,5,17.0556,6.1739
1711,0,11926,1376235,78,90,2020-03-07 15:00:00,1,2019,1,0,Crystal Palace,Watford,0.856107,0.449161,0.4571,0.3684,0.1745,EPL,10,10,3,3,10,7,5.8387,10.3182
1712,0,11951,1376233,87,78,2020-06-24 19:15:00,1,2019,4,0,Liverpool,Crystal Palace,2.56729,0.0645285,0.9511,0.0466,0.0023,EPL,21,3,7,0,14,0,79.1667,5.1714
1713,0,11957,1376243,78,92,2020-06-29 19:00:00,1,2019,0,1,Crystal Palace,Burnley,1.06533,0.359906,0.5505,0.3305,0.119,EPL,17,8,4,4,12,3,13.0556,8.5455
1714,0,11977,1376170,78,80,2020-07-07 17:00:00,1,2019,2,3,Crystal Palace,Chelsea,1.2882,2.65753,0.101,0.1868,0.7122,EPL,13,14,4,6,7,8,7.3846,14.0
1715,0,11996,1376166,78,89,2020-07-16 19:15:00,1,2019,0,2,Crystal Palace,Manchester United,0.572141,1.90448,0.0851,0.191,0.7239,EPL,13,17,5,5,7,8,7.9231,11.6563
1716,0,12012,1376204,229,78,2020-07-20 19:15:00,1,2019,2,0,Wolverhampton Wanderers,Crystal Palace,1.48696,0.440119,0.7139,0.2176,0.0685,EPL,11,7,5,3,4,1,11.6818,14.1176
1717,0,12020,1376165,78,82,2020-07-26 15:00:00,1,2019,1,1,Crystal Palace,Tottenham,0.988534,0.310302,0.5715,0.3333,0.0952,EPL,13,7,2,2,6,3,6.3056,13.2381
1718,0,11643,1375927,87,79,2019-08-09 20:00:00,1,2019,4,1,Liverpool,Norwich,2.23456,0.842407,0.7377,0.1732,0.0891,EPL,15,12,7,5,11,5,21.4545,5.9429
1719,0,11657,1375943,79,86,2019-08-17 15:00:00,1,2019,3,1,Norwich,Newcastle United,2.09572,0.920429,0.68,0.1975,0.1225,EPL,15,12,8,4,9,6,17.5,13.9286
1720,0,11664,1375970,79,80,2019-08-24 12:30:00,1,2019,2,3,Norwich,Chelsea,1.07904,1.89428,0.1759,0.2595,0.5646,EPL,6,23,5,8,5,12,13.7273,10.0
1721,0,11674,1375961,81,79,2019-08-31 15:00:00,1,2019,2,0,West Ham,Norwich,2.20657,1.1674,0.6298,0.2265,0.1437,EPL,18,8,8,3,12,5,8.7407,7.8421
1722,0,11689,1375969,79,88,2019-09-14 16:30:00,1,2019,3,2,Norwich,Manchester City,1.7413,2.34436,0.2487,0.2462,0.5051,EPL,7,25,3,8,6,14,7.9583,18.4286
1723,0,11696,1375992,92,79,2019-09-21 14:00:00,1,2019,2,0,Burnley,Norwich,2.39312,0.801428,0.7897,0.1472,0.0631,EPL,13,11,6,2,7,9,14.9,11.68
1724,0,11739,1375976,79,89,2019-10-27 16:30:00,1,2019,1,3,Norwich,Manchester United,0.8924,4.51232,0.0079,0.0224,0.9697,EPL,10,21,3,11,6,6,9.5,8.6538
1725,0,11746,1375983,220,79,2019-11-02 15:00:00,1,2019,2,0,Brighton,Norwich,2.65496,0.455082,0.8783,0.094,0.0277,EPL,21,7,5,0,15,5,15.2105,6.9677
1726,0,11757,1376007,79,90,2019-11-08 20:00:00,1,2019,0,2,Norwich,Watford,0.62104,1.36017,0.1585,0.28,0.5615,EPL,17,12,5,2,11,3,15.5455,7.5789
1727,0,11781,1376047,79,83,2019-12-01 14:00:00,1,2019,2,2,Norwich,Arsenal,0.810596,1.96157,0.1015,0.191,0.7075,EPL,15,16,7,7,2,10,7.8846,24.6667
1728,0,11799,1376288,79,238,2019-12-08 14:00:00,1,2019,1,2,Norwich,Sheffield United,0.585805,0.712899,0.2498,0.4017,0.3485,EPL,14,9,4,3,7,2,11.12,12.375
1729,0,11819,1376268,79,229,2019-12-21 15:00:00,1,2019,1,2,Norwich,Wolverhampton Wanderers,1.26536,1.65224,0.2615,0.2668,0.4717,EPL,13,14,7,4,4,2,9.4615,14.5882
1730,0,11839,1376094,79,82,2019-12-28 17:30:00,1,2019,2,2,Norwich,Tottenham,0.268052,1.82189,0.0263,0.141,0.8327,EPL,5,15,2,7,4,11,9.8,8.4667
1731,0,11862,1376108,89,79,2020-01-11 15:00:00,1,2019,4,0,Manchester United,Norwich,3.13456,0.275987,0.9713,0.0254,0.0033,EPL,13,8,6,3,17,4,15.8947,5.0
1732,0,11880,1376109,82,79,2020-01-22 19:30:00,1,2019,2,1,Tottenham,Norwich,2.22282,1.42472,0.5976,0.2549,0.1475,EPL,14,13,3,2,7,11,14.2353,9.0323
1733,0,11889,1376141,86,79,2020-02-01 15:00:00,1,2019,0,0,Newcastle United,Norwich,0.937293,2.39985,0.0835,0.1615,0.755,EPL,15,19,5,4,2,9,7.6923,11.3182
1734,0,11899,1376099,79,87,2020-02-15 17:30:00,1,2019,0,1,Norwich,Liverpool,0.383495,2.07331,0.0262,0.1252,0.8486,EPL,5,17,1,6,3,13,8.1481,45.4286
1735,0,11912,1376149,229,79,2020-02-23 14:00:00,1,2019,3,0,Wolverhampton Wanderers,Norwich,3.25033,0.360646,0.9761,0.0212,0.0027,EPL,19,6,6,4,3,5,9.7391,10.5714
1736,0,11929,1376247,238,79,2020-03-07 15:00:00,1,2019,1,0,Sheffield United,Norwich,1.17263,2.55449,0.0689,0.1609,0.7702,EPL,10,12,4,5,10,3,8.0625,9.9412
1737,0,11953,1376231,83,79,2020-07-01 17:00:00,1,2019,4,0,Arsenal,Norwich,1.76496,0.153871,0.8241,0.1551,0.0208,EPL,13,8,8,2,6,2,21.6667,11.5
1738,0,11969,1376261,79,220,2020-07-04 11:30:00,1,2019,0,1,Norwich,Brighton,0.545069,0.903046,0.1898,0.3523,0.4579,EPL,12,8,1,2,9,8,19.5556,15.9375
1739,0,11981,1376182,90,79,2020-07-07 17:00:00,1,2019,2,1,Watford,Norwich,0.725199,1.13378,0.1997,0.322,0.4783,EPL,9,12,4,3,6,7,9.0,11.2308
1740,0,11988,1376197,79,81,2020-07-11 11:30:00,1,2019,0,4,Norwich,West Ham,0.613251,3.81088,0.0069,0.029,0.9641,EPL,11,19,2,7,7,9,20.875,14.1111
1741,0,11995,1376163,80,79,2020-07-14 19:15:00,1,2019,1,0,Chelsea,Norwich,3.05119,0.0631109,0.971,0.0274,0.0016,EPL,22,2,6,0,9,0,27.6875,7.9667
1742,0,12008,1376196,79,92,2020-07-18 16:30:00,1,2019,0,2,Norwich,Burnley,0.576602,1.8233,0.0925,0.2089,0.6986,EPL,6,23,2,8,0,17,6.8065,24.5
1743,0,12017,1376174,88,79,2020-07-26 15:00:00,1,2019,5,0,Manchester City,Norwich,3.56749,0.786563,0.9055,0.0714,0.0231,EPL,31,5,10,4,37,2,31.0,6.6
1744,0,11652,1375936,89,80,2019-08-11 16:30:00,1,2019,4,0,Manchester United,Chelsea,2.37442,1.09534,0.7148,0.1782,0.107,EPL,11,18,5,7,8,4,6.4524,9.0645
1745,0,11675,1375954,80,238,2019-08-31 15:00:00,1,2019,2,2,Chelsea,Sheffield United,2.30579,1.04649,0.6944,0.1949,0.1107,EPL,13,8,5,2,4,5,20.9167,14.8824
1746,0,11688,1375988,229,80,2019-09-14 14:00:00,1,2019,2,5,Wolverhampton Wanderers,Chelsea,1.49359,3.06799,0.0809,0.1625,0.7566,EPL,11,15,4,6,5,6,7.1,13.1071
1747,0,11701,1375994,80,87,2019-09-22 15:30:00,1,2019,1,2,Chelsea,Liverpool,1.23321,1.03003,0.4027,0.311,0.2863,EPL,13,6,2,3,5,5,7.9143,11.625
1748,0,11708,1376014,80,220,2019-09-28 14:00:00,1,2019,2,0,Chelsea,Brighton,4.26443,0.616263,0.9712,0.0225,0.0063,EPL,24,8,10,1,9,0,12.7692,14.5417
1749,0,11725,1376054,80,86,2019-10-19 15:00:00,1,2019,1,0,Chelsea,Newcastle United,2.30068,0.197082,0.8936,0.0932,0.0132,EPL,16,5,8,0,12,1,23.5,4.6522
1750,0,11735,1376074,92,80,2019-10-26 17:30:00,1,2019,2,4,Burnley,Chelsea,2.23494,0.988321,0.7194,0.1734,0.1072,EPL,13,16,5,7,8,6,10.4737,15.96
1751,0,11751,1375991,90,80,2019-11-02 17:30:00,1,2019,1,2,Watford,Chelsea,1.4744,2.18313,0.2033,0.2538,0.5429,EPL,12,16,3,10,6,8,11.2632,20.2
1752,0,11769,1376027,88,80,2019-11-23 17:30:00,1,2019,2,1,Manchester City,Chelsea,1.23596,0.820474,0.4647,0.3041,0.2312,EPL,15,11,4,2,14,6,18.6316,16.3333
1753,0,11774,1376037,80,81,2019-11-30 15:00:00,1,2019,0,1,Chelsea,West Ham,2.73185,1.12034,0.7651,0.1557,0.0792,EPL,19,5,6,4,6,3,11.2059,11.3571
1754,0,11820,1376269,82,80,2019-12-22 16:30:00,1,2019,0,2,Tottenham,Chelsea,0.276667,1.49374,0.0406,0.1922,0.7672,EPL,5,13,1,3,7,8,10.4,12.7826
1755,0,11833,1376282,83,80,2019-12-29 14:00:00,1,2019,1,2,Arsenal,Chelsea,0.785214,1.49666,0.1634,0.2709,0.5657,EPL,7,13,2,4,7,8,6.8947,14.0435
1756,0,11845,1376114,220,80,2020-01-01 12:30:00,1,2019,1,1,Brighton,Chelsea,1.56978,1.57497,0.3583,0.2959,0.3458,EPL,16,16,5,5,10,7,8.5313,12.1481
1757,0,11858,1376092,80,92,2020-01-11 15:00:00,1,2019,3,0,Chelsea,Burnley,2.87633,0.717407,0.8783,0.097,0.0247,EPL,18,7,8,3,10,1,28.8182,9.5882
1758,0,11868,1376144,86,80,2020-01-18 17:30:00,1,2019,1,0,Newcastle United,Chelsea,0.892988,2.05436,0.1176,0.2097,0.6727,EPL,7,19,2,4,3,11,4.2333,23.2727
1759,0,11881,1376105,80,83,2020-01-21 20:15:00,1,2019,2,2,Chelsea,Arsenal,3.38612,0.568077,0.9524,0.0418,0.0058,EPL,19,2,8,2,21,2,21.6667,8.3214
1760,0,11896,1376087,80,89,2020-02-17 20:00:00,1,2019,0,2,Chelsea,Manchester United,0.940204,0.681814,0.3915,0.3491,0.2594,EPL,17,9,1,3,11,2,13.0357,8.9583
1761,0,11906,1376123,80,82,2020-02-22 12:30:00,1,2019,2,1,Chelsea,Tottenham,1.78193,0.265879,0.8213,0.1481,0.0306,EPL,17,5,7,3,5,1,11.0,7.5319
1762,0,11946,1376227,80,88,2020-06-25 19:15:00,1,2019,2,1,Chelsea,Manchester City,4.206,0.690594,0.9765,0.0182,0.0053,EPL,15,11,10,2,7,10,22.7273,30.0769
1763,0,11962,1376254,81,80,2020-07-01 19:15:00,1,2019,3,2,West Ham,Chelsea,2.10497,1.57609,0.5173,0.2526,0.2301,EPL,11,17,4,6,7,8,6.4737,21.0
